labels,Text
Health,"Cancer is a large group of diseases that can start in almost any organ or tissue of the body when abnormal cells grow uncontrollably, go beyond their usual boundaries to invade adjoining parts of the body and/or spread to other organs. The latter process is called metastasizing and is a major cause of death from cancer. A neoplasm and malignant tumour are other common names for cancer.

Cancer is the second leading cause of death globally, accounting for an estimated 9.6 million deaths, or one in six deaths, in 2018. Lung, prostate, colorectal, stomach and liver cancer are the most common types of cancer in men, while breast, colorectal, lung, cervical and thyroid cancer are the most common among women.

The cancer burden continues to grow globally, exerting tremendous physical, emotional and financial strain on individuals, families, communities and health systems. Many health systems in low- and middle-income countries are least prepared to manage this burden, and large numbers of cancer patients globally do not have access to timely quality diagnosis and treatment. In countries where health systems are strong, survival rates of many types of cancers are improving thanks to accessible early detection, quality treatment and survivorship care."
Health,"Buruli ulcer is a chronic debilitating disease that mainly affects the skin and sometimes bones. First described by Sir Albert Cook in 1897 in Uganda, it was not until the 1930s that Australian scientists led by Peter MacCallum first succeeded in culturing the organism from lesions of patients from the Bairnsdale region. The name Buruli comes from an area of Uganda where many cases were reported in the 1960s. In Africa, about half of the patients are children under 15 years. In Australia, the average age is around 60 years. In 1998, WHO established the Global Buruli Ulcer Initiative in response to the growing spread of the disease, particularly in West Africa. 

Buruli ulcer is caused by Mycobacterium and belongs to the family of bacteria that causes tuberculosis and leprosy. Although the causative organism of Buruli ulcer is an environmental bacterium, the mode of transmission to humans remains unknown. The organism produces a unique toxin – mycolactone – that causes the damage to the skin. Early diagnosis and treatment are crucial to minimizing morbidity, costs and prevent long-term disability. "
Health,"A blood product is any therapeutic substance derived from human blood, including whole blood and other blood components for transfusion, and plasma-derived medicinal products.

Medicinal (medical therapeutic) products derived from human donations of blood and plasma play a critical role in health care. Safe, effective and quality-assured blood products contribute to improving and saving millions of lives every year, as they:

address child mortality and maternal health;
dramatically improve the life expectancy and quality of life of patients suffering from life-threatening inherited disorders, such as haemophilia, thalassaemia and immune deficiency, and acquired conditions such as cancer and traumatic haemorrhage; and
support complex medical and surgical procedures, including transplantation.
An insufficient or unsafe blood supply for transfusion has a negative impact on the effectiveness of key health services and programmes to provide appropriate patient care in numerous acute and chronic conditions. Ensuring access of all patients who require transfusion to safe, effective and quality-assured blood products is a key component of an effective health system and vital for patient safety."
Health,"Nearly 120 million units of blood are donated every year. However, this is not sufficient to meet the global need many patients requiring a transfusion do not have timely access to safe blood. Blood cannot be stored indefinitely, meaning there is a constant need for donations. Regular donations are required to ensure there is always a supply for those in need. Despite global need, donation rates differ around the world and some high-income countries see up to seven times more donations than low-income countries. 

Blood transfusions are needed for a wide range of health conditions including anaemia, complications during pregnancy and childbirth, severe trauma due to accidents, and surgical procedures. They are also regularly used for patients with conditions such as sickle cell disease and thalassaemia and for products to treat haemophilia.

Maintaining safe and effective procedures around the collection, storage and use of donated blood is essential. Collectively called haemovigilance, these procedures cover the entire blood transfusion chain and are used to standardize the use of blood in healthcare. "
Health,"Brain health is the state of brain functioning across cognitive, sensory, social-emotional, behavioural and motor domains, allowing a person to realize their full potential over the life course, irrespective of the presence or absence of disorders.

Different determinants related to physical health, healthy environments, safety and security, life-long learning and social connection as well as access to quality services influence the way our brains develop, adapt and respond to stress and adversity. These give way to strategies for promotion and prevention across the life course. Optimizing brain health by addressing these determinants not only improves mental and physical health but also creates positive social and economic impacts that contribute to greater well-being and help advance society.

However, conditions affecting the brain and nervous system in general emerge throughout the life course and are characterized by disruptions in brain growth, damage to brain structure and/or impaired brain functioning. These include for example congenital and neurodevelopmental conditions as well as neurological disorders across the life. Health and social care for these conditions require multisectoral and interdisciplinary collaborations with a holistic person-centred approach focused on promotion, prevention, treatment, care and rehabilitation and the active engagement of persons with lived experience, their families and carers."
Health,"Breastfeeding is one of the most effective ways to ensure child health and survival. However, contrary to WHO recommendations, fewer than half of infants under 6 months old are exclusively breastfed.

Breastmilk is the ideal food for infants. It is safe, clean and contains antibodies which help protect against many common childhood illnesses. Breastmilk provides all the energy and nutrients that the infant needs for the first months of life, and it continues to provide up to half or more of a child’s nutritional needs during the second half of the first year, and up to one third during the second year of life. 

Breastfed children perform better on intelligence tests, are less likely to be overweight or obese and less prone to diabetes later in life. Women who breastfeed also have a reduced risk of breast and ovarian cancers. 

Inappropriate marketing of breast-milk substitutes continues to undermine efforts to improve breastfeeding rates and duration worldwide."
Health,"The first synthetic pharmaceutical, Aspirin, was introduced in 1897. Since then there have been incredible advances in drugs for a wide range of health concerns including disease, mental health and other conditions. Today there are thousands of drugs on the market able to prevent, treat and lessen the impact of ailments that would have been fatal just a few generations ago. At the same time, antimicrobial resistance is challenging the effectiveness of many commonly used medicines in one of the most concerning threats to global health today.

Access to appropriate medications is shown to have substantial impacts on community health and the related economic indicators. Quality-assured, safe and effective medicines, vaccines and medical devices are fundamental to a functioning health system. However, globalized trade can undermine regulation, and in resource-limited settings especially, incidence of substandard or falsified medicines is growing. Working to increase access to essential pharmaceuticals while limiting the spread of falsified products is at the heart of WHO’s global strategy on medicines."
Health,"Malnutrition refers to deficiencies or excesses in nutrient intake, imbalance of essential nutrients or impaired nutrient utilization. The double burden of malnutrition consists of both undernutrition and overweight and obesity, as well as diet-related noncommunicable diseases. Undernutrition manifests in four broad forms: wasting, stunting, underweight, and micronutrient deficiencies.

Wasting is defined as low weight-for-height. It often indicates recent and severe weight loss, although it can also persist for a long time. It usually occurs when a person has not had food of adequate quality and quantity and/or they have had frequent or prolonged illnesses. Wasting in children is associated with a higher risk of death if not treated properly. Stunting is defined as low height-for-age. It is the result of chronic or recurrent undernutrition, usually associated with poverty, poor maternal health and nutrition, frequent illness and/or inappropriate feeding and care in early life. Stunting prevents children from reaching their physical and cognitive potential. Underweight is defined as low weight-for-age. A child who is underweight may be stunted, wasted or both.

Micronutrient deficiencies are a lack of vitamins and minerals that are essential for body functions such as producing enzymes, hormones and other substances needed for growth and development."
Health,"There were an estimated 247 million cases of malaria in 2021, and the estimated number of malaria deaths stood at 619 000. The WHO African Region carries a disproportionately high share of the global malaria burden. In 2020, the region was home to 95% and 96% of malaria cases and deaths, respectively. 

Children under 5 years of age are the most vulnerable group affected by malaria; in 2021, they accounted for nearly 80% of all malaria deaths in the WHO African Region."
Health,"Malaria is a life-threatening disease caused by parasites that are transmitted to people through the bites of infected female Anopheles mosquitoes. It is preventable and curable. There are 5 parasite species that cause malaria in humans, and 2 of these species – Plasmodium falciparum and Plasmodium vivax – pose the greatest threat. 

In 2020, nearly half of the world's population was at risk of malaria. Most cases and deaths occur in sub-Saharan Africa. However, the WHO regions of South-East Asia, Eastern Mediterranean, Western Pacific, and the Americas also report significant numbers of cases and deaths."
Health,"A healthy diet is a foundation for health, well-being, optimal growth and development. It protects against all forms of malnutrition. Unhealthy diet is one of the leading risks for the global burden of disease, mainly for noncommunicable diseases such as cardiovascular diseases, diabetes, and cancer.

Evidence shows the health benefits of a diet high in whole grains, vegetables, fruit, legumes and nuts, and low in salt, free sugars and fats, particularly saturated and trans fats. A healthy diet starts early in life with adequate breastfeeding. The benefits of a healthy diet are reflected in higher educational outcomes, productivity and lifelong health.

A healthy diet is also more environmentally sustainable, as it is associated to lower greenhouse gas emissions, lower use freshwater and land mass.

However, healthy diets can be inaccessible, particularly in low- and middle-income countries, and also in places and situations with high rates of food insecurity. Around the world, an estimated 3 billion people cannot access safe, nutritious and sufficient food. In addition, the proliferation of highly processed food, supported by aggressive marketing, rapid unplanned urbanization and changing lifestyles have contributed to more people eating unhealthy diets high in energy, free sugars, salt, saturated fats and trans fats."
Health,"Human immunodeficiency virus (HIV) is an infection that attacks the body’s immune system, specifically the white blood cells called CD4 cells. HIV destroys these CD4 cells, weakening a person’s immunity against opportunistic infections, such as tuberculosis and fungal infections, severe bacterial infections and some cancers."
Health,"Access to enough safe and nutritious food is key to sustaining life and promoting good health. Unsafe food containing harmful bacteria, viruses, parasites or chemical substances can cause more than 200 different diseases, ranging from diarrhoea to cancers. Around the world, an estimated 600 million – almost 1 in 10 people – fall ill after eating contaminated food each year, resulting in 420 000 deaths and the loss of 33 million healthy life years (DALYs).

Food safety, nutrition and food security are closely linked. Unsafe food creates a vicious cycle of disease and malnutrition, particularly affecting infants, young children, elderly and the sick. In addition to contributing to food and nutrition security, a safe food supply also supports national economies, trade and tourism, stimulating sustainable development. The globalization of food trade, a growing world population, climate change and rapidly changing food systems have an impact on the safety of food. WHO aims to enhance the capacity to prevent, detect and respond to public health threats associated with unsafe food at the global and country levels."
Health,"Female genital mutilation (FGM) is a traditional harmful practice that involves the partial or total removal of external female genitalia or other injury to female genital organs for non-medical reasons.

It is estimated that more than 200 million girls and women alive today have undergone female genital mutilation in the countries where the practice is concentrated. In addition, every year an estimated 3 million girls are at risk of undergoing female genital mutilation, the majority of whom are cut before they turn 15 years old.  

FGM has no health benefits. It can lead to immediate health risks, as well as long-term complications to women’s physical, mental and sexual health and well-being.   

The practice is recognized internationally as a violation of human rights of girls and women and as an extreme form of gender discrimination, reflecting deep-rooted inequality between the sexes. As it is practiced on young girls without consent, it is a violation of the rights of children. FGM also violates a person's rights to health, security and physical integrity, the right to be free from torture and cruel, inhuman or degrading treatment, and the right to life when the procedure results in death.

As part of the Sustainable Development Goals, the global community has set a target to abandon the practice of female genital mutilation by the year 2030."
Health,"Eye conditions are remarkably common. Those who live long enough will experience at least one eye condition during their lifetime.

Globally, at least 1 billion people have a near or distance vision impairment that could have been prevented or has yet to be addressed. In the absence of timely detection, reduced or absent eyesight can have long-term personal and economic effects. Vision impairment affects people of all ages, with the majority being over the age of 50. Young children with early onset severe vision impairment can experience lower levels of educational achievement, and in adults it often affects quality of life through lower productivity, decreased workforce participation and high rates of depression.

Vision impairment and blindness impact the life of people everywhere. In low- and middle-income settings the burden of vision impairment can be even greater due to fewer opportunities to access the most essential eye care services.

Cataracts and uncorrected refractive errors are estimated to be the leading causes of vision impairment; however, other causes for vision impairment cannot be ignored. Age-related macular degeneration, glaucoma, long standing systemic conditions like diabetes causing diabetic retinopathy, infectious diseases of the eye and trauma to the eye are all equally important causes for vision impairment that need to be addressed. "
Health,"Epilepsy is the most common chronic brain disease and affects people of all ages. More than 50 million people worldwide have epilepsy; nearly 80% of them live in low- and middle-income countries.

An estimated 70% of people with epilepsy could be seizure free if properly diagnosed and treated. However, about three quarters of people with epilepsy in low-income countries do not get the treatment they need, and this rises to 90% in some countries. In many such countries, many health professionals do not have the training to recognize, diagnose and treat epilepsy. In most resource-poor countries, antiseizure medicines are not available.

People with epilepsy and their families frequently suffer from stigma and discrimination. In many parts of the world the true nature of epilepsy has also long been distorted by myths, fear and mistaken notions about the disorder.

WHO is working with ministries of health and partners to improve access to treatment for epilepsy."
Health,"Healthier environments could prevent almost one quarter of the global burden of disease. The COVID-19 pandemic is a further reminder of the delicate relationship between people and our planet.

Clean air, stable climate, adequate water, sanitation and hygiene, safe use of chemicals, protection from radiation, healthy and safe workplaces, sound agricultural practices, health-supportive cities and built environments, and a preserved nature are all prerequisites for good health."
Health,"Energy and health are inextricably linked. Access to clean, sustainable and affordable energy, outlined in the seventh Sustainable Development Goal (SDG 7), plays a crucial role in advancing health (SDG 3). Energy is also critical for achieving almost all other global goals that include eradication of poverty (SDG 1), opportunities for quality education (SDG 4), achievement of gender equality (SDG 5), access to clean water (SDG 6), jobs security and economic growth (SDG 8) and combat of climate change (SDG 13). 

The links between energy and health are particularly evident in homes and health-care facilities. Access to clean and sustainable energy in homes is essential to protect people’s health from household air pollution due to the use of polluting stoves and fuels such as coal and biomass. Access to clean and reliable energy in health-care facilities is important to ensure the delivery of essential health care services for disease prevention and treatment. "
Health,"Drowning is the process of experiencing respiratory impairment from submersion/immersion in liquid. Drowning outcomes are classified as death, morbidity and no morbidity. Agreed terminology is essential to describe the problem and to allow effective comparisons of drowning trends. Thus, this definition of drowning adopted by the 2002 World Congress on Drowning should be widely used.

Drowning is a leading killer. The latest WHO Global Health Estimates indicate that almost 236 000 people lost their lives to drowning in 2019. Just over 50% of these deaths occur among those aged under 30 years, and drowning is the sixth leading cause of death worldwide for children aged 5-14 years. Over 90% of drowning deaths occur in low- and middle-income countries. Drowning prevention interventions range from community-based solutions, such as day care for children and barriers controlling access to water, to effective national policies and legislation around water safety, including setting and enforcing boating, shipping and ferry regulations. Much more needs to be done to prevent drowning, and achieving commitments made under the Sustainable Development Goals will not be possible without addressing drowning prevention."
Health,"Disability is part of being human. Almost everyone will temporarily or permanently experience disability at some point in their life. An estimated 1.3 billion people – about 16% of the global population – currently experience significant disability. This number is increasing due in part to population ageing and an increase in the prevalence of noncommunicable diseases.

Disability results from the interaction between individuals with a health condition, such as cerebral palsy, Down syndrome and depression, with personal and environmental factors including negative attitudes, inaccessible transportation and public buildings, and limited social support.

A person’s environment has a huge effect on the experience and extent of disability. Inaccessible environments create barriers that often hinder the full and effective participation of persons with disabilities in society on an equal basis with others. Progress on improving social participation can be made by addressing these barriers and facilitating persons with disabilities in their day to day lives."
Health,"Commercial determinants of health (CDoH) are the private sector activities impacting public health, either positively or negatively, and the enabling political economic systems and norms.

CDoH includes all products and services provided by private entities to gain a financial profit, as well as market strategies, working conditions, production externalities and political activities, such as misinformation, lobbying and donations. Some parts of the private sector also use instrumental, structural and discursive power to undermine public health policies that threaten profits.

Commercial activities, especially by transnational corporations, affect non-communicable disease, infectious diseases and pandemics, injuries and climate change. These impacts also worsen inequities between and within countries. Profit shifting and the aggressive use of trade agreements by the unhealthy commodity industries are particularly detrimental to the global south.

Simultaneously, the private sector is an indispensable partner for development by, for example, creating vaccines, medicines and assistive products, financing, building infrastructure and delivering health services towards Universal Health Coverage, or by ensuring food security. Member States should work to leverage these opportunities while protecting populations from harm.

Communities, civil society organizations, governments at all levels, philanthropists and, where aligned, the private sector, must work together to achieve health for all. This requires addressing CDoH through conflict of interest, regulative, legal, economic, whole-of-government and geopolitical reforms."
Health,"Climate change is impacting human lives and health in a variety of ways. It threatens the essential ingredients of good health – clean air, safe drinking water, nutritious food supply and safe shelter – and has the potential to undermine decades of progress in global health.

Between 2030 and 2050, climate change is expected to cause approximately 250 000 additional deaths per year from malnutrition, malaria, diarrhoea and heat stress alone. The direct damage costs to health are estimated to be between US$ 2–4 billion per year by 2030. Areas with weak health infrastructure – mostly in developing countries – will be the least able to cope without assistance to prepare and respond.

Greenhouse gas emissions that result from the extraction and burning of fossil fuels are major contributors to both climate change and air pollution. Many policies and individual measures, such as transport, food and energy use choices, have the potential to reduce greenhouse gas emissions and produce major health co-benefits, particularly by abating air pollution. The phase out of polluting energy systems, for example, or the promotion of public transportation and active movement, could both lower carbon emissions and cut the burden of household and ambient air pollution, which cause 7 million premature deaths per year"
Health,"Access to good quality, affordable, and appropriate health products is indispensable to advance universal health coverage, address health emergencies, and promote healthier populations.

Without medical devices, common medical procedures – from bandaging a sprained ankle, to diagnosing HIV/AIDS, implanting an artificial hip or any surgical intervention – would not be possible. Medical devices are used in many diverse settings, for example, by laypersons at home, by paramedical staff and clinicians in remote clinics, by opticians and dentists and by health-care professionals in advanced medical facilities, for prevention and screening and in palliative care. Such health technologies are used to diagnose illness, to monitor treatments, to assist disabled people and to intervene and treat illnesses, both acute and chronic.

Today, there are an estimated 2 million different kinds of medical devices on the world market, categorized into more than 7000 generic devices groups.


A medical device can be any instrument, apparatus, implement, machine, appliance, implant, reagent for in vitro use, software, material or other similar or related article, intended by the manufacturer to be used, alone or in combination for a medical purpose."
Health,"Zika virus is primarily transmitted by the bite of an infected mosquito from the Aedes genus, mainly Aedes aegypti, in tropical and subtropical regions. Aedes mosquitoes usually bite during the day, peaking during early morning and late afternoon/evening. This is the same mosquito that transmits dengue, chikungunya and yellow fever.

Zika virus is also transmitted from mother to fetus during pregnancy, through sexual contact, transfusion of blood and blood products, and organ transplantation."
Health,"Being a man or a woman has a significant impact on health, as a result of both biological and gender-related differences. The health of women and girls is of particular concern because, in many societies, they are disadvantaged by discrimination rooted in sociocultural factors. For example, women and girls face increased vulnerability to HIV/AIDS."
Health,"Immunization is a global health and development success story, saving millions of lives every year. Vaccines reduce risks of getting a disease by working with your body’s natural defences to build protection. When you get a vaccine, your immune system responds.

We now have vaccines to prevent more than 20 life-threatening diseases, helping people of all ages live longer, healthier lives. Immunization currently prevents 3.5-5 million deaths every year from diseases like diphtheria, tetanus, pertussis, influenza and measles.

Immunization is a key component of primary health care and an indisputable human right. It’s also one of the best health investments money can buy. Vaccines are also critical to the prevention and control of infectious disease outbreaks. They underpin global health security and will be a vital tool in the battle against antimicrobial resistance.

The Covid-19 pandemic, associated disruptions, and Covid-19 vaccination efforts strained health systems in 2020 and 2021, resulting in dramatic setbacks. However, from a global perspective recovery is on the horizon -  in 2022 diphtheria-pertussis-tetanus (DTP) immunization coverage, albeit unevenly between countries, has almost recovered to 2019 levels.

Measles, because of its high transmissibility, acts as a “canary in the coalmine”, quickly exposing any immunity gaps in the population. Still, 22 million children missed their routine first dose of measles vaccine in 2022, compared to 19 million in 2019."
Health,"Typhoid fever is a life-threatening systemic infection caused by the bacterium Salmonella enterica serovar Typhi (commonly known as Salmonella Typhi). Typhoid is usually spread through the ingestion of contaminated food or water.

Typhoid occurs predominantly in association with poor sanitation and lack of clean drinking water, in both urban and rural settings. However, urbanization, with associated overcrowded populations and inadequate water and sanitation systems, as well as climate change have the potential to further increase the global burden of typhoid. In addition, increasing antibiotic resistance is making it easier for typhoid to spread and more difficult to be treated.

An estimated 9 million people get sick from typhoid and 110 000 people die from it worldwide every year (2019 figures). Children and populations lacking access to safe drinking water and adequate sanitation are at highest risk.

Travellers are at risk of developing typhoid fever in many typhoid endemic countries, particularly in Asia and sub-Saharan Africa. Elsewhere, travellers are usually at risk when exposed to low standards of personal hygiene or food hygiene and poor water quality."
Health,"TB is caused by bacteria (Mycobacterium tuberculosis) and it most often affects the lungs. TB is spread through the air when people with lung TB cough, sneeze or spit. A person needs to inhale only a few germs to become infected.

Every year, 10 million people fall ill with tuberculosis (TB). Despite being a preventable and curable disease, 1.5 million people die from TB each year – making it the world’s top infectious killer.

TB is the leading cause of death of people with HIV and also a major contributor to antimicrobial resistance.

Most of the people who fall ill with TB live in low- and middle-income countries, but TB is present all over the world. About half of all people with TB can be found in 8 countries: Bangladesh, China, India, Indonesia, Nigeria, Pakistan, Philippines and South Africa.

About a quarter of the global population is estimated to have been infected with TB bacteria, but most people will not go on to develop TB disease and some will clear the infection. Those who are infected but not (yet) ill with the disease cannot transmit it.

People infected with TB bacteria have a 5–10% lifetime risk of falling ill with TB. Those with compromised immune systems, such as people living with HIV, malnutrition or diabetes, or people who use tobacco, have a higher risk of falling ill."
Health,The terms “complementary medicine” or “alternative medicine” refer to a broad set of health care practices that are not part of that country’s own tradition or conventional medicine and are not fully integrated into the dominant health-care system. They are used interchangeably with traditional medicine in some countries.
Health,"Traditional medicine has a long history. It is the sum total of the knowledge, skill, and practices based on the theories, beliefs, and experiences indigenous to different cultures, whether explicable or not, used in the maintenance of health as well as in the prevention, diagnosis, improvement or treatment of physical and mental illness."
Health,"Xenotransplantation, animal to human, defined as living cells, tissues or organs of animal origin and human body fluids, cells, tissues or organs that have ex vivo with these living, xenogeneic materials, has the potential to constitute an alternative to material of human origin and bridge the shortfall in human material for transplantation."
Health,"Nicotine contained in tobacco is highly addictive and tobacco use is a major risk factor for cardiovascular and respiratory diseases, over 20 different types or subtypes of cancer, and many other debilitating health conditions. Every year, more than 8 million people die from tobacco use. Most tobacco-related deaths occur in low- and middle-income countries, which are often targets of intensive tobacco industry interference and marketing.

Tobacco can also be deadly for non-smokers. Second-hand smoke exposure has also been implicated in adverse health outcomes, causing 1.2 million deaths annually. Nearly half of all children breathe air polluted by tobacco smoke and 65 000 children die each year due to illnesses related to second-hand smoke. Smoking while pregnant can lead to several life-long health conditions for babies. 

Heated tobacco products (HTPs) contain tobacco and expose users to toxic emissions, many of which cause cancer and are harmful to health. Electronic nicotine delivery systems (ENDS) and electronic non-nicotine delivery systems (ENNDS), commonly known as e-cigarettes, do not contain tobacco and may or may not contain nicotine, but are harmful to health and undoubtedly unsafe. However, it is too early to provide a clear answer on the long-term impact of HTPs and/or e-cigarette use. "
Health,"Transplantation of human cells, tissues or organs saves many lives and restores essential functions where no alternatives of comparable effectiveness exist.

In 50 years, transplantation has become a successful worldwide practice. However, there are large differences between countries in access to suitable transplantation and in the level of safety, quality, efficacy of donation and transplantation of human cells, tissues and organs. The ethical aspects of transplantation are at the forefront. In particular, the unmet patients’ needs and the shortage of transplants lead to the temptation of trafficking in human body components for transplantation."
Health,"Tetanus is a serious illness contracted through exposure to the spores of the bacterium, Clostridium tetani, which live in soil, saliva, dust and manure. The bacteria can enter the body through a deep cuts, wounds or burns affecting the nervous system. The infection leads to painful muscle contractions, particularly of the jaw and neck muscle, and is commonly known as “lockjaw”. 

People of all ages can get tetanus but the disease is particularly common and serious in newborn babies and their mothers when the mother is unprotected from tetanus by the vaccine, tetanus toxoid. Tetanus occurring during pregnancy or within 6 weeks of the end of pregnancy is called maternal tetanus, while tetanus occurring within the first 28 days of life is called neonatal tetanus. 

The disease remains an important public health problem in many parts of the world, but especially in low-income countries or districts, where immunization coverage is low and unclean birth practices are common. WHO estimates that in 2018 (the latest year for which estimates are available), 25 000 newborns died from neonatal tetanus, 88% reduction from the situation in 2000."
Health,"More than 700 000 people die by suicide every year. For each suicide, there are likely more than 20 suicide attempts.

Suicide occurs throughout life. It was the fourth leading cause of death among 15–29-year-olds globally in 2019.

Suicide occurs in all regions of the world. In fact, 77% of global suicides happen in low- and middle-income countries.

While the link between suicide and mental disorders (in particular, depression and alcohol use disorders) and a previous suicide attempt is well established, particularly in high-income settings, many suicides happen impulsively in moments of crisis. Further risk factors include experience of loss, loneliness, discrimination, a relationship break-up, financial problems, chronic pain and illness, violence, abuse, and conflict or other humanitarian emergencies."
Health,"Smallpox is an acute contagious disease caused by the variola virus, a member of the orthopoxvirus family. It was one of the most devastating diseases known to humanity and caused millions of deaths before it was eradicated. It is believed to have existed for at least 3000 years.  

The smallpox vaccine, created by Edward Jenner in 1796, was the first successful vaccine to be developed. He observed that milkmaids who previously had caught cowpox did not catch smallpox and showed that a similar inoculation could be used to prevent smallpox in other people.

The World Health Organization launched an intensified plan to eradicate smallpox in 1967. Widespread immunization and surveillance were conducted around the world for several years. The last known natural case was in Somalia in 1977. In 1980 WHO declared smallpox eradicated – the only infectious disease to achieve this distinction. This remains among the most notable and profound public health successes in history."
Health,"Snakebite envenoming is a potentially life-threatening disease caused by toxins in the bite of a venomous snake. Envenoming can also be caused by having venom sprayed into the eyes by certain species of snakes that have the ability to spit venom as a defence measure.

Inadequate past efforts to control snakebite envenoming has produced fragmented, inaccurate epidemiological data. Many victims do not attend health centres or hospitals and instead rely on traditional treatments. However, available data show 4.5–5.4 million people get bitten by snakes annually. Of this, 1.8–2.7 million develop clinical illness and 81 000 to 138 000 die from complications.

High-risk groups include rural agricultural workers, herders, fishermen, hunters, working children, people living in poorly constructed houses and those with limited access to education and healthcare. Morbidity and mortality occur most frequently among young people and children suffer higher case fatality. Furthermore, women experience increased barriers to accessing medical care in some cultures and pregnant women are extremely vulnerable.

An ongoing crisis restricting access to safe, effective antivenom treatment in many regions, and particularly sub-Saharan Africa, is one factor that contributes to the predisposition for seeking help through traditional medicine. "
Education,"

Reports that more than 15,000 teaching posts at the school level and 1,300 in colleges and universities are lying vacant in Assam, according to Education Minister Ranoj Pegu.

Minister also said that the gross enrolment ratio (GER) at the higher secondary level has been on a downward trend compared to the elementary level in 2021-22.

Prrovides the details of the vacant teaching and non-teaching posts in different schools, high schools, higher secondary schools, colleges and universities.

Mentions that the Institute of Chartered Accountants of India (ICAI) achieved a Guinness World Record by hosting the largest accounting lesson ever conducted in a single location."
Education,"

Samuels Public Library in Warren County, Virginia, could soon be shut down over a dispute about children’s books that expose readers to gay, lesbian and transgender characters.

County’s Board of Supervisors voted in June to withhold 75% of its funding to the library unless the library board revises its bylaws to give the county more of a say in its governance.

The library, which is structured as a nonprofit organization that receives the bulk of its funding from the county, has said it will run out of operating funds by the end of the month.

A community group called “Clean Up Samuels” has led the charge for change at the library. One of its members, Thomas Hinnant, said the fight is about more than the books themselves. He said the larger issue is that the library board should be accountable to the taxpayers who provide the majority of the funding.

Hundreds of complaints about specific books have now been filed, driven in part by a “Beer, Babysitting, and Cleaning Up the Samuels Library” party hosted by Clean Up Samuels in which attendees were encouraged to submit challenges."
Education,"

Simar Khurana, a 6-year-old girl from Canada, set a Guinness World Simar started her coding journey less than a year ago with the help of her father, who recognised her talent for mathematics and coding.

Simar got the inspiration for her game from a visit to the family doctor, who advised her about the importance of a balanced diet. Simar wanted to teach her peers about healthy and unhealthy food choices through her game.

Simar and her father decided to pursue the Guinness World Record title, and how Simar increased her coding classes to four per week while balancing other activities."
Education,"

Judge in California has stopped a school district from enforcing a policy that would require parents to be notified if their children change their gender identity or pronouns at school.

The policy was adopted by the Chino Valley Unified School District, which serves 27,000 students east of Los Angeles, and was challenged by the state attorney general, Rob Bonta, who argued that it violated the privacy and well-being of transgender students.

The judge, Thomas S. Garza, ruled that the policy violated the First Amendment rights of free speech and expression, and issued a temporary restraining order while the lawsuit continues.

Chino Valley policy is one of several in the state that aim to involve parents in their children’s gender identity decisions, and that a community group called “Clean Up Samuels” has been leading the campaign for change at the library."
Education,"

Experiences of Dr R Mahadevan, an alumnus of the first batch of IIT-Madras, who graduated in 1964.

He tells how he got admission to IIT-Madras based on his PUC marks and an interview with a German professor, who asked him about his hometown and a famous intellectual from there.

Recalls how the classes were held at a different college as the campus was under construction, and how the students had to use the labs of another college. He also mentions how the hostel and mess facilities were arranged for the students from different regions of India.

Reveals how their course duration was trimmed from five years to four years as the country needed engineers after the Indo-Sino war in 1962. He says that they had to study extra hours and take more exams to complete the syllabus in less time.

 IIT-Madras taught him not only engineering skills but also life skills, and that he is proud to be a part of its history."
Education,"
More than 30 new LGBTQ-related education laws have been enacted in 17 states in 2023, and that they will all be in effect for the 2023-24 school year unless they are blocked in court.

Impact of Florida’s recently expanded Parental Rights in Education act, which restricts the instruction of LGBTQ topics from prekindergarten through eighth grade and limits health education in high school.

Interviews with teachers, students, parents and advocates who share their experiences and concerns about the new law, which they say creates confusion, fear and censorship in schools.

Examples of other LGBTQ-related education laws that have been passed or challenged in states like Texas, Tennessee, Arkansas and Montana, which deal with issues such as transgender student athletes, gender-affirming health care, bathroom access and book bans.

Efforts of LGBTQ activists and organizations to fight back against the new laws and to support LGBTQ students and educators."
Education,"

Telangana Chief Minister K Chandrasekhar Rao virtually inaugurated nine new government medical colleges in the state on September 15, 2023.

Details of the locations, seats, and funding of the new medical colleges, and also mentions the plans to establish eight more medical colleges in 2024.

Telangana has created a new record in the history of medical education in the country by starting as many medical colleges in a single year with its own funds.

Quotes the Chief Minister as saying that Telangana is on track to become the first Indian state to have a government medical college in each of its districts."
Education,"

Punjab Chief Minister Bhagwant Mann announced that courses in artificial intelligence (AI) will soon be introduced in government schools across the state.

One lakh students will be imparted training in AI while training will also be given to 10,000 teachers for teaching the courses.

Quotes Mann as saying that Punjab is known for the Green Revolution and the White Revolution but now it will be known for the education revolution.

Details of the various initiatives taken by the AAP government in Punjab to improve the infrastructure, quality and accessibility of education in the state.

Mann said that his government has provided more than 36,097 jobs to the youth in various departments on the basis of merit and transparency."
