labels,Text
0,"2009 ஆம் ஆண்டின் நான்காவது காலாண்டில், அதன் செயல்பாட்டு இலாபம், மீளுருவாமல் உள்ள பொருட்கள் தவிர்த்து, எதிர்பார்த்ததை விட கணிசமாக சிறந்தது, மேலும் 2008 ஆம் ஆண்டின் நான்காவது காலாண்டிற்கான எண்ணிக்கையை விட சிறந்தது."
0,"`` நான் இந்த திட்டத்தையும், விக்கிங் லைன் உடன் ஒத்துழைப்பை தொடரவும் மிகவும் மகிழ்ச்சியடைகிறேன்."
0,"இந்த அடுக்குமாடி நல்ல இடத்தில் அமைந்து, நகர மையத்திற்கு எளிதாக அணுகக்கூடியதாக இருக்கும், மேலும் பள்ளி மற்றும் மழலையர் பள்ளிக்கு அருகில் இருக்கும்."
0,"8 mg- kg வரை மீண்டும் மீண்டும் மருந்துகளில் கொடுக்கப்பட்ட இந்த ஆன்டிபாடி பொதுவாக நன்கு பொறுத்துக்கொள்ளப்பட்டது, மேலும் பிசோரியாசிஸ் நோயாளிகளில் BTT-1023 இன் மருந்துச்சேர்க்கை பண்புகள், RA நோயாளிகளில் முந்தைய ஆய்வுகளில் காணப்பட்டதைப் போலவே இருந்தன."
0,Danske Bank A-S DANSKE DC 3.7 சதவீதம் உயர்ந்து 133.4 குரோன்களாக உயர்ந்துள்ளது.
0,எமது சிறந்த வாடிக்கையாளர் மையம் மற்றும் டிஜிட்டல் சேவைகளில் உள்ள நிபுணத்துவம் நம்மை நமது போட்டியாளர்களிடமிருந்து வேறுபடுத்துகிறது.
0,"2015 ஆம் ஆண்டிற்கான நிகர விற்பனை இலக்கு 1 பில்லியன் யூரோக்களாகவும், முதலீட்டில் 20% க்கும் அதிகமான வருமானம் இலக்காகவும் நிர்ணயிக்கப்பட்டுள்ளது."
1,"இரண்டாம் காலாண்டில் மீண்டும் மீண்டும் நிகழாத மற்றும் கணக்கிடப்பட்ட இடுகைகளைத் தவிர்த்து லாசிலா & டைகானோஜாவின் இயக்க இலாபம் 11.3 மில்லியன் யூரோக்கள், ஒரு வருடத்திற்கு முன்பு 13.8 மில்லியன் யூரோக்களிலிருந்து குறைந்தது."
1,கடந்த வருட மூன்றாம் காலாண்டின் முடிவுகள் அமெரிக்காவில் மறுசீரமைப்பு காரணமாக ஏற்படும் செலவுகளால் சுமக்கப்பட்டுள்ளன.
1,"பல வணிகக் கப்பல்கள் போட்னியா விரிகுடாவில் சிக்கிவிட்டன, அங்கு பனி அடர்த்தியாக உள்ளது, மேலும் ஏலாண்ட் தீவுகளைச் சுற்றி உள்ளது."
1,"2009 ஆம் ஆண்டின் இதே காலப்பகுதியில் 23.3 மில்லியன் யூரோக்களுடன் ஒப்பிடும்போது, செயல்பாட்டு நடவடிக்கைகளிலிருந்து நிகர பணவரவு 3.1 மில்லியன் யூரோக்களுக்கு எதிர்மறையாக இருந்தது."
1,"2009 ஆம் ஆண்டில் 30.9 மில்லியன் யூரோக்களுடன் ஒப்பிடும்போது, செயல்பாட்டு நடவடிக்கைகளிலிருந்து நிகர பணமானது 0.3 மில்லியன் யூரோக்களுக்கு எதிர்மறையாக இருந்தது."
1,நிகர விற்பனை ஆண்டுக்கு 6 சதவீதம் குறைந்து 11.9 மில்லியன் யூரோக்களாக உள்ளது.
1,நிகர விற்பனை பலவீனமான அமெரிக்க டாலரால் சாப்பிடப்பட்டுள்ளது.
1,"2007 முதல் 2010 வரையிலான காலப்பகுதியில் ஸ்வீட்பேங்க், நோர்டே, டிஎன்பி நோர் மற்றும் எஸ்இபி ஆகியவை லத்தீவில் பொருளாதார நெருக்கடிக்கு அருகில் இருந்த நிலையில் 1.35 பில்லியன் டாலர் தாண்டிய இழப்புகளை பதிவு செய்தன."
1,"2009 ஆம் ஆண்டின் முதல் பாதியில், Okmetic நிறுவனத்தின் நிகர விற்பனை 2008 ஆம் ஆண்டை விட குறைவாக இருக்கும் என்று எதிர்பார்க்கப்படுகிறது."
1,"மேலும், அமெரிக்க வர்த்தகத்துறை நவம்பர் மாதத்திற்கான கட்டுமான செலவினங்களின் எண்ணிக்கையை எதிர்பார்த்ததை விட மோசமாக வெளியிட்டது."
1,"மீண்டும் மீண்டும் வராத எஸ்டிஐகள் தவிர்த்து, செயல்பாட்டு இலாபம், 2006 ஆம் ஆண்டின் இதே காலப்பகுதியில் இருந்து 0.8 மில்லியன் யூரோக்களிலிருந்து 0.2 மில்லியன் யூரோக்களாக குறைந்துள்ளது."
1,"மீண்டும் மீண்டும் வராத எஸ்டிஐகள் தவிர்த்து, இயங்கும் இலாபம், மொத்தம் 1.0 மில்லியன் யூரோக்கள், இது 1.6 மில்லியன் யூரோக்களிலிருந்து குறைந்துள்ளது."
1,"2008 ஆம் ஆண்டின் இதே காலப்பகுதியில் இருந்து 2.7 மில்லியன் யூரோக்களுக்குக் கீழே, மீண்டும் மீண்டும் நிகழாத எடைகளைத் தவிர்த்து, 2.2 மில்லியன் யூரோக்கள் மொத்த இயக்க இலாபமாக இருந்தது."
1,"தொடர்ச்சியான வங்கிகள் தவிர்த்து இயங்கும் லாபம் 40.6 மில்லியன் யூரோக்கள், இது 57.3 மில்லியன் யூரோக்களிலிருந்து குறைந்தது."
1,"மீண்டும் மீண்டும் வராத எஸ்டிஐகளைத் தவிர்த்து இயங்கும் லாபம், 11.2 மில்லியன் யூரோக்களுடன் ஒப்பிடும்போது 7.8 மில்லியன் யூரோக்கள்."
1,"நகரத்துடன் உறவு மேலும் பாதிக்கப்பட்டுள்ளது, திரு ஆஷ்லே முதலீட்டாளர்கள் மற்றும் பகுப்பாய்வாளர்களை `` cry babies என்று விமர்சித்த கருத்துக்கள்."
1,அறிக்கை செய்யப்பட்ட இயக்க தள்ளுபடி எதிர்மறையான 5.9% ஆக இருந்தது.
1,ஸ்டோராவின் தலைமை நிர்வாக அதிகாரி ஜோகோ கார்வினன் ரஷ்யாவின் வரி உயர்வுகளை பின்லாந்தில் வன உற்பத்தித் துறையின் எதிர்காலத்திற்கு அச்சுறுத்தல் என்று விவரித்துள்ளார்.
1,தற்போதைய சர்வதேச நிதி நெருக்கடி காரணமாக ஸ்வீடன் வங்கிகளின் பங்குகள் மிக மோசமாக பாதிக்கப்பட்டுள்ளன.
1,"+_landsbanken Sverige 2009 இல் கையகப்படுத்தப்பட்டதன் மூலம், இந்த செயல்திறன் 3,0 மில்லியன் யூரோக்களாகக் குறைந்தது."
1,"இந்த நாணய விளைவு வருவாயை 3,0% அல்லது 20 மில்லியன் யூரோக்கள் (31,3 மில்லியன் டாலர்) எதிர்மறையான தாக்கத்தை ஏற்படுத்தியது."
1,ஒரு வருடத்திற்கு முன்னர் பதிவு செய்யப்பட்ட பிரிக்கப்பட்ட ஈவுத்தொகைக்கு விட அதன் செயல்பாட்டு முடிவு குறைவாக இருக்கும் என்று பின்லாந்து நிறுவனம் முன்பு கூறியது.
1,"கடல்சார் நிர்வாகம், கடற்படைகள் பனி நிலைமை குறித்த எச்சரிக்கைகளை புறக்கணித்ததாகக் கூறியது."
1,ஃபின்லைன்ஸ் வாரியத்தால் மிகவும் குறைவாகக் கருதப்பட்ட இந்த சலுகை நாளை மாலை 4 மணி வரை நீடிக்கும்.
1,இந்த காலகட்டத்தில் விற்பனை 30.6 மில்லியன் யூரோக்களாக குறைந்தது.
1,சமீபத்திய பிரச்சினைகள் NETeller மலிவான செய்ய.
1,தொழிற்சங்கம் நிறுவனத்தின் கூடுதல் வேலைகளை ஒதுக்கீடு கொள்கைகள் மீது ஒரு புகார் தாக்கல்.
1,"எனவே, 2005 ஆம் ஆண்டுக்கான நிறுவனத்தின் முடிவு 2004 ஆம் ஆண்டை விட பலவீனமாகவே இருக்கும்."
1,2007 ஆம் ஆண்டின் மூன்றாம் காலாண்டில் வைசாலாவின் நிகர இலாபம் 2006 ஆம் ஆண்டின் அதே காலாண்டில் இருந்து 6.8 மில்லியன் யூரோக்களிலிருந்து ($ 4.3 மில்லியன்) 3.0 மில்லியன் யூரோக்களாக குறைந்துவிட்டது.
1,"`` அமெரிக்க டாலர் மற்றும் பிரிட்டிஷ் பவுண்ட் ஆகியவை கணிசமாக பலவீனமடைந்ததால் யூரோவில் விற்பனை மற்றும் சராசரி விலைகள் பாதிக்கப்பட்டன "" என்று UPM தெரிவித்துள்ளது."
1,"`` இந்த திட்டங்களை அமல்படுத்துவது 2006 மற்றும் 2007 ஆம் ஆண்டுகளின் வருமானத்தில் எதிர்மறையான தாக்கத்தை ஏற்படுத்தியுள்ளது, மேலும் ஏற்படுத்தும் "" என்று திரு."
1,"``இப்போது விற்பனைக்கு வரும் எங்கள் குடியிருப்புகளை மதிப்பிட முடிவு செய்துள்ளோம் "" என்று அவர் மேலும் கூறினார்."
1,"`` கடந்த ஆண்டு நியூயார்க்கிற்கு எங்கள் அதிர்வெண் குறைக்கப்பட்டது, இது வீழ்ச்சியை விளக்குகிறது,'என்று அவர் கூறினார்."
1,"`` இதழ்களில் சந்தை தொடர்ந்து நெருக்கமாக இருப்பதை நாங்கள் காண்கிறோம், மேலும் இந்த ஆண்டின் இறுதிக்குள் ஒப்பந்தங்களை முடிக்க வேண்டும் என்பதே எங்கள் குறிக்கோள். '"""
1,"சம்போ லைஃப் நிறுவனத்தின் தாலோஸ்டுட்கிம்ஸ் நிறுவனம் நடத்திய ஆய்வில், முக்கிய பணியாளர்களை இழக்க நிறுவனங்கள் தயாராக இல்லை என்று தெரியவந்துள்ளது."
1,"விவசாய செய்தித்தாள் Maaseudun Tulevaisuus 318,000 வாசகர்களைக் கொண்டிருந்தது, இது 6 சதவீதம் குறைந்துள்ளது."
1,"1411 CET இல், ArcelorMittal யூரோநெக்ஸ்ட் பாரிஸில் 17.38 யூரோவுக்கு எதிராக 7.26% இழந்து, ப்ளூ-சிப் வீழ்ச்சியடைந்தவர்களின் முன்னணியில் இருந்தது."
1,"2008 ஜனவரி - டிசம்பர் மாதங்களில் செயல்பாடுகளிலிருந்து வந்த பணவரவு, 2007 ஆம் ஆண்டின் இதே காலப்பகுதியில் 39.0 மில்லியன் யூரோக்களுடன் ஒப்பிடும்போது எதிர்மறையான 18.1 மில்லியன் யூரோக்களைக் கொண்டிருந்தது."
1,EPS 0.3 EUR இலிருந்து 0.2 EUR ஆக குறைந்தது.
1,"குறிப்பாக, கிவோஸ்க் மற்றும் சினிமா நடவடிக்கைகள் பாதிக்கப்பட்டுள்ளன."
1,கொனே பங்குகள் 4.1 சதவீதம் சரிந்து ஹெல்சின்கியில் $ 55.77 ஆக இருந்தது.
1,கடந்த ஆண்டு ரமிரெண்ட் 18 மில்லியன் கிரான் யூரோ 1.15 மில்லியன் இழப்பைச் செய்தது; முந்தைய ஆண்டு நிறுவனம் 7.3 மில்லியன் கிரான் கருப்பு நிறத்தில் இருந்தது.
1,2007 ஆம் ஆண்டில் 11.3% க்கு எதிராக ROCE பயன்படுத்தப்பட்ட மூலதனத்தின் வருமானம் எதிர்மறையான 2.3% ஆக இருந்தது.
1,ஸ்டோரா என்சோ நிறுவனத்தின் இலக்கு 5.55 யூரோவிலிருந்து 4.85 யூரோக்களாக குறைக்கப்பட்டுள்ளது. ஹோல்மென் நிறுவனத்தின் இலக்கு 150 யூரோவிலிருந்து 135 சீக்கிய செக்ஸாக குறைக்கப்பட்டுள்ளது.
1,"வெளியேற்றப்பட்ட ஊழியர்கள், இந்த விவகாரம் வெளிப்புறமாக தீர்க்கப்படாவிட்டால், இப்போது நீதிமன்றத்திற்கு அழைத்துச் செல்லப்படுவார்கள்."
1,"ஐரோப்பிய ஒன்றிய ஆணையம் முன்னதாக, 12 ஆண்டுகளுக்கு முன்னர் லிஃப்ட் சந்தையில் கார்ட்ல் நடவடிக்கைகள் என்று கூறப்பட்டதற்காக, திஸ்ஸன் க்ரப், யுனைடெட் டெக்னாலஜிஸ் கார்ப், ஓடிஸ், ஷிண்ட்லர் ஏஜி மற்றும் கொனே ஓய் ஆகியவற்றிற்கு மொத்தம் 992.3 மில்லியன் யூரோக்கள் அபராதம் விதித்ததாக அறிவித்தது."
1,"ஆனால், அந்த நிறுவனத்தின் பிட்லெட் வாட்டர் சந்தையில் இருந்த செயல்திறன் மட்டுமே அந்த நிறுவனத்தின் இருண்ட புள்ளி."
1,"இந்த காலகட்டத்தில் விற்பனைகள் 38 மில்லியன் யூரோவிலிருந்து 30 மில்லியன் யூரோக்களாக குறைந்து, இன்று வெளியிடப்பட்ட இடைக்கால அறிக்கையின்படி, 30 மில்லியன் யூரோக்களாக குறைந்துள்ளன."
1,"நெஸ்டே ஓய்லுக்கு எதிராக சுமார் 25 மில்லியன் யூரோக்கள் மதிப்பிலான எதிர் கோரிக்கைகளை YIT தாக்கல் செய்தது, இது முக்கியமாக ஒப்பந்தத்தின் கீழ் மேற்கொள்ளப்பட்ட பணிகள் மற்றும் திட்டத்தின் நீட்டிப்பு காரணமாக ஏற்பட்டுள்ள கூடுதல் செலவுகளின் அடிப்படையில்."
1,"Rapala VMC Corporation STOCK EXCHANGE RELEASE October 10, 2008 at 11.45 am Kaupthing Bank Oyj (`` Kapthing ') Rapala VMC Corporation (`` Rapala ') நிறுவனத்திற்கு Rapala இன் பங்குக்கான பணப்புழக்கத்தை தற்காலிகமாக நிறுத்தியதாக அறிவித்துள்ளது."
1,"இருப்பினும், இது சமிக்ஞை போக்குவரத்தை அதிகரிக்கிறது, இது நெட்வொர்க் வளங்களை வீணடிக்கிறது மற்றும் குறைவான ஸ்மார்ட்போன்களை இணைக்க அனுமதிக்கிறது."
1,முதல் கப்பல் தாமதமாகிவிட்டது மற்றும் 2010 ஆம் ஆண்டின் வசந்த காலத்தில் முடிக்கப்படும் என்று மதிப்பிடப்பட்டுள்ளது.
1,"அக்டோபர் மாதம் தொடங்கப்பட்ட முன்பதிவு முறை,  Sky Wind என்ற டிரெய்லர் பேருந்து விற்பனை மற்றும் ஹெல்சிங்கி-ஸ்டாக்ஹோம் பாதையில் பயணிகளை ஈர்த்த ஸ்டாக்ஹோல்ம் - ரிகா இடையிலான பாதை ஆகியவற்றில் ஏற்பட்டுள்ள சிக்கல்களால் இந்த குறிப்பிடத்தக்க சரிவை Tallink Silja தொடர்புபடுத்துகிறது."
1,பெரிய முதலீடுகள் காரணமாக 2008 ஆம் ஆண்டு நிதி ரீதியாக கடினமான ஆண்டாக இருக்கும் என்று ஃபின்லைன்ஸ் தனது வருடாந்திர பொதுக் கூட்டத்தில் மதிப்பிட்டது.
1,"`` விலை மட்டத்தில் சரிவு ஏற்படுவது, மாறாக, குறைவாகவே செயல்திறன் கொண்டது."
1,17 மார்ச் 2011 - நார்வேயின் Telenor ASA OSL : TEL மற்றும் ஸ்வீடன் TeliaSonera AB STO: TLSN ஆகியவற்றின் நோர்வே மொபைல் செயல்பாடுகளுக்கு குறுகிய காலத்திற்கு எதிர்மறையான வாய்ப்புக்கள் இருப்பதாக கோல்ட்மேன் சாக்ஸ் மதிப்பிடுகிறது.
1,"முதல் காலாண்டின் முடிவுகள், தற்போதுள்ள ஆர்டர் பின்தங்கிய மற்றும் புதிய ஆர்டர் வாய்ப்புகளின் அடிப்படையில், 2008 முதல் முழு வருட விற்பனை 25% குறைந்துவிடும், மொத்த விகிதம் ஒரு ஆரோக்கியமான மட்டத்தில் இருக்கும், மற்றும் விற்பனை அளவு குறைவதால் 2008 க்கு ஒப்பிடும்போது இயக்க இலாப விகிதம் குறைவாக இருக்கும் என்று நிறுவனம் எதிர்பார்க்கிறது."
1,கடைகள் 16 மார்ச் 2010 - ஃபின்லாந்து காகிதப்பொருள் மற்றும் பரிசு விற்பனையாளர் Tiimari HEL : TII1V நேற்று தனது நிறுவனங்களில் மொத்தம் 28 வேலைகளை குறைப்பதாக அறிவித்தது Tiimari Retail Ltd மற்றும் Gallerix Finland Ltd கடைகள் மூடப்பட்டதன் விளைவாக.
1,"சந்தேக நபருடன் காரில் ஓட்டுநர் மட்டுமே இருந்தார், அவர் கடத்தப்பட்டு துப்பாக்கிக் கையில் துரத்தி டர்ஹாம் வரை ஓட்ட வேண்டிய கட்டாயத்தில் இருந்தார்."
1,அடுத்த 15 மாதங்களில் ஐரிஷ் காப்பீட்டு நிறுவனத்தில் 900 வேலைகள் குறைக்கப்பட வேண்டும் என்று நிர்வாகிகள் தெரிவித்தனர்.
1,"மொத்தமாக, ஊழியர்களை குறைப்பதற்கான தேவை சுமார் 300 மனித ஆண்டுகளுக்கு ஏற்ப உள்ளது."
1,"2006 ஆம் ஆண்டின் மூன்றாவது காலாண்டில் தொலைத்தொடர்பு வலையமைப்பு தயாரிப்புகளுக்கான தேவை கணிசமாக மாறிவிட்டது என்றும், இந்த நிலைமை ஆண்டு முழுவதும் நிலையற்றதாகவே இருக்கும் என்றும் எதிர்பார்க்கப்படுகிறது என்றும் Scanfil தெரிவித்துள்ளது."
1,"ஃ ஃ பின்னர், இந்த வேலைநிறுத்தம் காரணமாக ரத்து செய்யப்பட்ட முன்பதிவுகள் மற்றும் பயணிகள் வழிமாற்றங்கள் காரணமாக தினசரி 2 மில்லியன் யூரோக்களை தாண்டிய நிகர இழப்புகளை ஏற்படுத்தும் என்று நம்புகிறது."
1,"ஹெல்சின்கி தோம்சன் நிதி - பங்குகள் சிறிது மாற்றத்துடன் மூடப்பட்டன, கார்கோடெக் மற்றும் ஹுட்டமாக்கி ஆகியவை ஏமாற்றமளிக்கும் இரண்டாம் காலாண்டின் அறிக்கைகளில் கடுமையாக வீழ்ச்சியடைந்தன."
1,"ஐரோப்பிய வான்வெளி மூடல் காரணமாக தனது விமானங்களை ரத்து செய்தது மற்றும் போக்குவரத்தை மீண்டும் தொடங்கும் செயல்முறை, சிக்கிய பயணிகளின் தங்குமிட செலவு உட்பட 20 மில்லியன் யூரோ இழப்பை நிறுவனத்திற்கு ஏற்படுத்தியதாக விமான நிறுவனம் மதிப்பிட்டுள்ளது."
1,"இந்த அறிவிப்பு, கால் கம் நிறுவனத்தின் காப்புரிமை பெற்ற தொழில்நுட்பத்தை பயன்படுத்தி டெக்சாஸ் இன்ஸ்ட்ரூம்ட் சிப்ஸுக்கு ரியாலிட்டி செலுத்துவது தொடர்பாக ஒரு முரண்பாட்டில் சிக்கிய இரு நிறுவனங்களிடையே ஒரு முக்கிய உரிம ஒப்பந்தம் காலாவதியாகும் இரண்டு வாரங்களுக்கு முன்னர் வருகிறது."
1,"பின்லாந்தில், ஓ. பி-போஜோலாவின் ஊழியர்கள் சங்கம் குழுவின் காப்பீட்டு விற்பனை பணிகளை புறக்கணித்து வருகிறது, ஏனெனில் நிறுவனம் சம்பள நிர்ணயிக்கப்படுவதில் காப்பீட்டு விற்பனையை கணக்கில் எடுத்துக்கொள்ள மறுத்துள்ளது."
1,ரூக்கி குழுமம் தோல்வியுற்ற திட்டத்தில் 4 மில்லியன் யூரோக்களை இழந்துள்ளதாகக் கணக்கிட்டுள்ளது.
1,"தற்போது மூன்றாவது இடத்தில் உள்ள Samsung நிறுவனம், இந்த காலாண்டில் 1,8 சதவீதம் குறைந்து 11,1 சதவீத பங்குக்கு வீழ்ச்சியடைந்துள்ளது."
1,"பால்டிமோர் பொலிஸ் மற்றும் தீயணைப்பு ஓய்வூதியம், சுமார் $ 1.5 பில்லியன், மடோஃப் பொன்சி திட்டத்தில் சுமார் $ 3.5 மில்லியன் இழந்துவிட்டது."
1,"ஹெல்சிங்கிக்கு வடக்கே சுமார் 100 கிலோமீட்டர் தொலைவில் உள்ள லாக்டியில் ரஷ்ய அதிபர் விளாடிமிர் புடினுடன் ஒரு நாள் ஐரோப்பிய ஒன்றிய உச்சிமாநாட்டிற்காக சுமார் 1,300 பங்கேற்பாளர்கள் மற்றும் பத்திரிகையாளர்கள் பின்லாந்திற்கு வருவதால், இந்த வேலைநிறுத்தம் மிகவும் சேதமளிக்கும் என்று வான்ஹானன் கூறினார்."
1,"`` சிறு நிறுவனங்கள் தற்போது பண சிக்கல்களை எதிர்கொள்ள வாய்ப்பு இருப்பதால் பாதிக்கப்படுகின்றன "" என்று அவர் மேலும் கூறினார்."
1,"மொத்தத்தில், ஃபினாயர் நிறுவனம் 500 க்கும் மேற்பட்ட விமானங்களை நிறுத்திவிட்டது."
1,"ஒரு முறைக்குச் செல்லாத வரிகளைத் தவிர்த்து, செயல்பாட்டுத் தொகை மொத்தம் 9.1 மில்லியன் யூரோக்கள், 2004 ஆம் ஆண்டில் ஒரு முறைக்குச் செல்லாத வரிகளைத் தவிர்த்து, தொடர்ச்சியான வரிகளில் 10.6 மில்லியன் யூரோக்கள்."
1,கப்பல் கப்பல் பிரிவின் செயல்திறன் மற்றும் கப்பல் போக்குவரத்து பிரிவின் செயல்திறன் ஆகியவற்றின் காரணமாக முதலீட்டாளர்கள் ஏமாற்றமடைந்து வருவதாக டீலர்கள் தெரிவித்தனர்.
1,"மேலும் சிக்கலை ஏற்படுத்தி, எரிபொருள், மூலப்பொருள் மற்றும் போக்குவரத்து செலவுகளை அதிகரித்த எண்ணெய் மற்றும் எரிவாயு விலை உயர்வு காரணமாக, கப்பல் நிறுவனம் போராடி வருவதாக கூறியது."
1,சிறு முதலீட்டாளர்கள் பங்குகள் ஆபத்து முதலீட்டாளர்களுடன் முடிவடையும் என்ற அச்சத்தை வெளிப்படுத்தியுள்ளனர்.
1,சீனாவில் செயல்பாடுகள் மற்றும் ஜப்பானில் மறுசீரமைப்பு செலவுகள் ஆகியவற்றில் நிலையான செலவுகள் அதிகரிப்பதால் இந்த விளைவு பாதிக்கப்படும்.
1,"12 மாத காலப்பகுதியில் இயங்கும் லாபம், 2004 நிதியாண்டிற்கு ஒப்பிடும்போது, 2.9 மில்லியன் யூரோக்களிலிருந்து குறைந்தது, அதே நேரத்தில் வருவாய், 24.5 மில்லியன் யூரோக்களிலிருந்து அதிகரித்தது."
1,"12 மாத காலப்பகுதியில் இயங்கும் லாபம் 28.2 மில்லியன் யூரோக்களிலிருந்து குறைந்தது, அதே நேரத்தில் 2004 நிதியாண்டிற்கு ஒப்பிடும்போது நிகர வருவாய் 313.42 மில்லியன் யூரோக்களிலிருந்து அதிகரித்தது."
1,"12 மாத காலப்பகுதியில் இயங்கும் லாபம் 5.4 மில்லியன் யூரோக்களிலிருந்து குறைந்தது, அதே நேரத்தில் 2004 நிதியாண்டிற்கு ஒப்பிடும்போது நிகர விற்பனை 62.0 மில்லியன் யூரோக்களிலிருந்து அதிகரித்தது."
1,"ஆறு மாத காலப்பகுதியில் இயங்கும் லாபம் 21 மில்லியன் யூரோக்களிலிருந்து குறைந்தது, அதே நேரத்தில் நிகர விற்பனை 2007 ஆம் ஆண்டின் இதே காலப்பகுதியில் இருந்து 436.9 மில்லியன் யூரோக்களிலிருந்து அதிகரித்தது."
1,"2005 ஆம் ஆண்டின் இதே காலப்பகுதியில் இருந்த போது, மூன்று மாத காலப்பகுதியில் இயங்கும் லாபம் 1.65 மில்லியன் யூரோக்களிலிருந்து குறைந்தது, அதே நேரத்தில் நிகர விற்பனை 14.6 மில்லியன் யூரோக்களிலிருந்து அதிகரித்தது."
1,"2008 ஆம் ஆண்டின் முதல் பாதியில், வங்கியின் செயல்பாட்டு இலாபம் 18.9 மில்லியன் யூரோவிலிருந்து 11.8 மில்லியன் யூரோக்களாக குறைந்தது, அதே நேரத்தில் 2007 ஆம் ஆண்டின் முதல் பாதியில் இருந்து நிகர வட்டி வருமானம் 20.9 மில்லியன் யூரோக்களாக அதிகரித்தது."
1,"12 மாத காலப்பகுதியில் இயங்கும் லாபம் 157.5 மில்லியன் யூரோக்களிலிருந்து குறைந்தது, அதே நேரத்தில் நிகர விற்பனை 2007 க்கு ஒப்பிடும்போது 634 மில்லியன் யூரோக்களிலிருந்து அதிகரித்தது."
1,"12 மாத காலப்பகுதியில் இயங்கும் லாபம் 17.9 மில்லியன் யூரோக்களிலிருந்து குறைந்தது, அதே நேரத்தில் நிகர விற்பனை 2007 க்கு ஒப்பிடும்போது 58.3 மில்லியன் யூரோக்களிலிருந்து அதிகரித்தது."
1,"ஒன்பது மாத காலப்பகுதியில் இயங்கும் லாபம், 2007 ஆம் ஆண்டின் இதே காலப்பகுதியில் இருந்து 19.9 மில்லியன் யூரோக்களிலிருந்து குறைந்தது, அதே நேரத்தில் நிகர விற்பனை, 155.7 மில்லியன் யூரோக்களிலிருந்து அதிகரித்தது."
1,"இந்த காலாண்டில் ஒப்பிடத்தக்க இயக்க இலாபம் 510 மில்லியன் யூரோக்களிலிருந்து குறைந்தது, அதே நேரத்தில் 2007 மூன்றாம் காலாண்டை விட விற்பனை 860 மில்லியன் யூரோக்களிலிருந்து அதிகரித்தது."
1,"இன்று முற்பகுதியில், ஜெபெரிட்டின் பின்லாந்து போட்டியாளர் Uponor OYJ தனது முழு வருட விற்பனை வளர்ச்சி கணக்கெடுப்பை 10% இலிருந்து 6% ஆக குறைத்தது, ஜேர்மனி மற்றும் அமெரிக்காவில் கடினமான நிலைமைகள், அத்துடன் நாணய காரணிகள் ஆகியவற்றிற்கு காரணமாக இருந்தது."
1,2009 ஆம் ஆண்டின் முதல் பாதியில் 5.1 மில்லியன் யூரோ இலாபத்தை விட 0.3 மில்லியன் யூரோக்கள் வரை இயக்க இழப்பு.
1,"இதன் மூலம், EUR2.7 மில்லியன் லாபத்திலிருந்து 0.9 மில்லியன் யூரோக்கள் வரை, இயக்க இழப்பு."
1,"2004 ஆம் ஆண்டில் ஈரோ 2.1 மில்லியன் லாபத்தை விட, வரிக்கு முன்னர் ஏற்பட்ட இழப்பு மொத்தம் 1.2 மில்லியன் யூரோக்கள்."
1,2004 ஆம் ஆண்டில் 2.5 மில்லியன் யூரோக்கள் லாபத்தை விட குழுவின் இயக்க இழப்பு 0.8 மில்லியன் யூரோக்கள்.
1,ஃபின்லாந்து தேசிய விமான நிறுவனம் ஏப்ரல் முதல் ஜூன் வரை நிகர இழப்பு 26 மில்லியன் யூரோக்கள் என அறிவித்தது.
1,இது 96.3 மில்லியன் யூரோக்கள் சம்பாதித்த இலாபத்தைவிட 43.9 மில்லியன் யூரோக்களுக்கு குறைவாக 96.3 மில்லியன் யூரோக்கள் சம்பாதித்தது.
1,"இந்த நடவடிக்கை இரண்டாவது காலாண்டில் நிகர லாபத்தை x20ac 385 மில்லியன் அமெரிக்க டாலர் 520 மில்லியன் குறைக்கும் என்று UPM தெரிவித்துள்ளது, முக்கியமாக மதிப்பு குறைப்புக் கட்டணங்கள் காரணமாக."
1,"சங்கத்தின் தரவுகளில் சுமார் 100 சிறிய உள்ளூர் மதுபான உற்பத்தி நிலையங்களின் விற்பனை மற்றும் இறக்குமதி செய்யப்பட்ட பீர் பொருட்களின் விற்பனை ஆகியவற்றின் எண்ணிக்கை இல்லை என்பதால், அதன் உறுப்பினர்களின் உண்மையான சந்தை பங்குகள் அறிக்கையில் காட்டப்பட்டுள்ளதை விட குறைவாகவே உள்ளன."
1,"மாலை 1.33 மணிக்கு, OMX ஹெல்சிங்கி 25 2,463.67 என்ற அளவில் 0.30 சதவீதம் குறைந்து, OMX ஹெல்சிங்கி 8,537.42 என்ற அளவில் 0.37 சதவீதம் குறைந்து 256 மில்லியன் யூரோக்கள் அளவுக்கு இருந்தது."
1,"இரவு 12.01 மணிக்கு, OMX ஹெல்சிங்கி 25 0.66 சதவீதம் குறைந்து 3,143.57 ஆக இருந்தது."
1,ஹெல்சின்கி (AFX) - ஃபின்லாந்து கிரான்கள் நிறுவனத்தில் ஃபிராங்க்ளின் ரிசர்வ்ஸ் இன்க் நிறுவனத்தின் வாக்குரிமை பங்கை கடந்த வாரம் 4.65 சதவீதமாக குறைத்தது.
